id	list	window	wpm	reg_count	index	accuracy	sentence_id	sentence
103f18	3	0	353	0	78	1	40	Прибывшие в Австралию миссионеры расспрашивали жителей пр�
103f18	3	14	250	0	79	-1	83	Во избежание ожогов надо нанести на лицо небольшое количес�
103f18	3	12	258	1	80	-1	60	Количество денег в обороте выросло благодаря союзу с амери�
104f19	4	12	185	1	1	-1	83	Во избежание ожогов надо нанести на лицо небольшое количес�
104f19	4	14	196	1	2	-1	54	У Пашки обгорели ресницы и щёки, ходит, намазанный кремом от
104f19	4	14	154	3	3	-1	59	Этот роман захватывает читателя с первой страницы и держит
104f19	4	0	133	2	4	-1	25	Наши власти позволяют себе излишества, создавая иллюзию бл�
104f19	4	12	133	4	5	-1	85	Торговля продуктами питания является одной из самых прибыл
104f19	4	12	177	1	6	-1	68	Они не ели целый день, несчастные дети, и были очень голодны.
104f19	4	14	97	7	7	-1	58	Можно будет бросить дополнительные занятия, и даже школу мо
104f19	4	12	165	2	8	1	75	Она успевала убраться, разморозить фарш и приготовить ужин
104f19	4	16	125	5	9	-1	43	Автор принадлежит к числу последних свидетелей страшных со
104f19	4	0	149	5	10	1	9	Елена сидела в кресле, молодая Мурка урчала у неё на коленях.
104f19	4	0	208	1	11	-1	21	Причиной аварии был мобильный телефон, который отвлекал во�
104f19	4	16	145	3	12	1	35	В сюжете этого фильма какие-то осы устраивают себе гнёзда в
104f19	4	16	131	4	13	-1	34	В тот момент атмосфера наших посиделок внезапно сильно изм�
104f19	4	0	150	3	14	1	8	Приблизительно в центре тайги мопед упал в сугроб и сломалс
104f19	4	14	79	NA	15	-1	64	В речи учёного прозвучало неявное сопоставление с другим, з
104f19	4	0	189	1	16	-1	10	В конверте вместе с деньгами была обнаружена записка с угро
104f19	4	0	184	0	17	-1	17	Выбирая вязаную шапочку, знайте, что лучше шапка цвета хаки
